Image_ID,Data_Split,Background_Color
sputum_val_0029.png,Val,Yellowish
sputum_val_0030.jpg,Val,Purplish/Pinkish
sputum_val_0031.jpg,Val,Yellowish
sputum_val_0032.jpg,Val,Purplish/Pinkish
sputum_val_0033.jpg,Val,Yellowish
sputum_val_0034.jpg,Val,Purplish/Pinkish
sputum_val_0035.jpg,Val,Yellowish
sputum_val_0036.jpg,Val,Yellowish
sputum_val_0037.jpg,Val,Yellowish
sputum_val_0038.jpg,Val,Purplish/Pinkish
sputum_val_0039.jpg,Val,Purplish/Pinkish
sputum_val_0040.png,Val,Greenish
sputum_val_0041.jpg,Val,Yellowish
sputum_val_0042.jpg,Val,Bluish
sputum_val_0043.png,Val,Yellowish
sputum_val_0044.jpg,Val,Yellowish
sputum_val_0045.jpg,Val,Yellowish
sputum_val_0046.jpg,Val,Yellowish
sputum_val_0047.jpg,Val,Yellowish
sputum_val_0048.jpg,Val,Purplish/Pinkish
sputum_val_0049.jpg,Val,Purplish/Pinkish
sputum_val_0050.jpg,Val,Purplish/Pinkish
sputum_val_0051.jpg,Val,Yellowish
sputum_val_0052.jpg,Val,Bluish
sputum_val_0053.jpg,Val,Yellowish
sputum_val_0054.jpg,Val,Purplish/Pinkish
sputum_val_0055.jpg,Val,Yellowish
sputum_val_0056.png,Val,Greenish
sputum_val_0057.jpg,Val,Purplish/Pinkish
sputum_val_0058.jpg,Val,Purplish/Pinkish
sputum_val_0059.jpg,Val,Yellowish
sputum_val_0060.jpg,Val,Purplish/Pinkish
sputum_val_0061.jpg,Val,Purplish/Pinkish
sputum_val_0062.jpg,Val,Bluish
sputum_val_0063.jpg,Val,Yellowish
sputum_val_0064.jpg,Val,Yellowish
sputum_val_0065.jpg,Val,Purplish/Pinkish
sputum_val_0066.png,Val,Yellowish
sputum_val_0067.jpg,Val,Yellowish
sputum_val_0068.jpg,Val,Yellowish
sputum_val_0069.jpg,Val,Bluish
sputum_val_0070.jpg,Val,Yellowish
sputum_val_0071.jpg,Val,Purplish/Pinkish
sputum_val_0072.jpg,Val,Purplish/Pinkish
sputum_val_0073.jpg,Val,Purplish/Pinkish
sputum_val_0074.jpg,Val,Yellowish
sputum_val_0075.png,Val,Yellowish
sputum_val_0076.png,Val,Yellowish
sputum_val_0077.jpg,Val,Purplish/Pinkish
sputum_val_0078.jpg,Val,Purplish/Pinkish
sputum_val_0079.jpg,Val,Purplish/Pinkish
sputum_val_0080.jpg,Val,Yellowish
sputum_val_0081.jpg,Val,Purplish/Pinkish
sputum_val_0082.jpg,Val,Yellowish
sputum_val_0083.jpg,Val,Yellowish
sputum_val_0084.jpg,Val,Yellowish
sputum_val_0085.jpg,Val,Yellowish
sputum_val_0086.jpg,Val,Purplish/Pinkish
sputum_val_0087.jpg,Val,Yellowish
sputum_val_0088.jpg,Val,Purplish/Pinkish
sputum_val_0089.jpg,Val,Yellowish
sputum_val_0090.jpg,Val,Yellowish
sputum_val_0091.jpg,Val,Bluish
sputum_val_0092.jpg,Val,Yellowish
sputum_val_0093.jpg,Val,Purplish/Pinkish
sputum_val_0094.jpg,Val,Yellowish
sputum_val_0095.jpg,Val,Bluish
sputum_val_0096.jpg,Val,Yellowish
sputum_val_0097.png,Val,Yellowish
sputum_val_0098.jpg,Val,Purplish/Pinkish
sputum_val_0099.jpg,Val,Greenish
sputum_val_0100.jpg,Val,Yellowish
sputum_val_0101.jpg,Val,Purplish/Pinkish
sputum_val_0102.jpg,Val,Yellowish
sputum_val_0103.jpg,Val,Purplish/Pinkish
sputum_val_0104.jpg,Val,Purplish/Pinkish
sputum_val_0105.jpg,Val,Yellowish
sputum_val_0106.jpg,Val,Yellowish
sputum_val_0107.png,Val,Yellowish
sputum_val_0108.jpg,Val,Yellowish
sputum_val_0109.jpg,Val,Yellowish
sputum_val_0110.jpg,Val,Purplish/Pinkish
sputum_val_0111.jpg,Val,Yellowish
sputum_val_0112.jpg,Val,Yellowish
sputum_val_0113.jpg,Val,Purplish/Pinkish
sputum_val_0114.jpg,Val,Yellowish
sputum_val_0115.jpg,Val,Bluish
sputum_val_0116.jpg,Val,Yellowish
sputum_val_0117.jpg,Val,Yellowish
sputum_val_0118.jpg,Val,Yellowish
sputum_val_0119.jpg,Val,Yellowish
sputum_val_0120.jpg,Val,Purplish/Pinkish
sputum_val_0121.jpg,Val,Yellowish
sputum_val_0122.jpg,Val,Bluish
sputum_val_0123.jpg,Val,Yellowish
sputum_val_0124.jpg,Val,Purplish/Pinkish
sputum_val_0125.jpg,Val,Bluish
sputum_val_0126.jpg,Val,Yellowish
sputum_val_0127.jpg,Val,Purplish/Pinkish
sputum_val_0128.jpg,Val,Purplish/Pinkish
sputum_val_0129.jpg,Val,Purplish/Pinkish
sputum_val_0130.jpg,Val,Purplish/Pinkish
sputum_val_0131.jpg,Val,Purplish/Pinkish
sputum_val_0132.jpg,Val,Yellowish
sputum_val_0133.jpg,Val,Bluish
sputum_val_0134.jpg,Val,Purplish/Pinkish
sputum_val_0135.jpg,Val,Purplish/Pinkish
sputum_val_0136.jpg,Val,Yellowish
sputum_val_0137.png,Val,Yellowish
sputum_val_0138.jpg,Val,Yellowish
sputum_val_0139.jpg,Val,Yellowish
sputum_val_0140.jpg,Val,Yellowish
sputum_val_0141.jpg,Val,Purplish/Pinkish
sputum_val_0142.jpg,Val,Purplish/Pinkish
sputum_test_0001.jpg,Test,Yellowish
sputum_test_0002.jpg,Test,Yellowish
sputum_test_0003.jpg,Test,Yellowish
sputum_test_0004.jpg,Test,Yellowish
sputum_test_0005.png,Test,Yellowish
sputum_test_0006.jpg,Test,Yellowish
sputum_test_0007.jpg,Test,Purplish/Pinkish
sputum_test_0008.jpg,Test,Purplish/Pinkish
sputum_test_0009.jpg,Test,Yellowish
sputum_test_0010.jpg,Test,Yellowish
sputum_test_0011.png,Test,Yellowish
sputum_test_0012.jpg,Test,Yellowish
sputum_test_0013.jpg,Test,Purplish/Pinkish
sputum_test_0014.jpg,Test,Yellowish
sputum_test_0015.png,Test,Greenish
sputum_test_0016.jpg,Test,Bluish
sputum_test_0017.jpg,Test,Yellowish
sputum_test_0018.jpg,Test,Purplish/Pinkish
sputum_test_0019.jpg,Test,Yellowish
sputum_test_0020.jpg,Test,Yellowish
sputum_test_0021.jpg,Test,Yellowish
sputum_test_0022.jpg,Test,Yellowish
sputum_test_0023.jpg,Test,Purplish/Pinkish
sputum_test_0024.jpg,Test,Purplish/Pinkish
sputum_test_0025.jpg,Test,Bluish
sputum_test_0026.jpg,Test,Yellowish
sputum_test_0027.jpg,Test,Purplish/Pinkish
sputum_test_0028.png,Test,Greenish
sputum_test_0029.jpg,Test,Bluish
sputum_test_0030.jpg,Test,Purplish/Pinkish
sputum_test_0031.jpg,Test,Yellowish
sputum_test_0032.png,Test,Greenish
sputum_test_0033.jpg,Test,Yellowish
sputum_test_0034.jpg,Test,Yellowish
sputum_test_0035.jpg,Test,Purplish/Pinkish
sputum_test_0036.jpg,Test,Purplish/Pinkish
sputum_test_0037.jpg,Test,Purplish/Pinkish
sputum_test_0038.jpg,Test,Yellowish
sputum_test_0039.jpg,Test,Purplish/Pinkish
sputum_test_0040.jpg,Test,Purplish/Pinkish
sputum_test_0041.jpg,Test,Bluish
sputum_test_0042.jpg,Test,Yellowish
sputum_test_0043.jpg,Test,Yellowish
sputum_test_0044.png,Test,Yellowish
sputum_test_0045.jpg,Test,Purplish/Pinkish
sputum_test_0046.jpg,Test,Bluish
sputum_test_0047.jpg,Test,Purplish/Pinkish
sputum_test_0048.jpg,Test,Yellowish
sputum_test_0049.jpg,Test,Yellowish
sputum_test_0050.jpg,Test,Purplish/Pinkish
sputum_test_0051.jpg,Test,Yellowish
sputum_test_0052.jpg,Test,Purplish/Pinkish
sputum_test_0053.jpg,Test,Yellowish
sputum_test_0054.jpg,Test,Purplish/Pinkish
sputum_test_0055.jpg,Test,Yellowish
sputum_test_0056.jpg,Test,Yellowish
sputum_test_0057.jpg,Test,Yellowish
sputum_test_0058.jpg,Test,Purplish/Pinkish
sputum_test_0059.jpg,Test,Purplish/Pinkish
sputum_test_0060.jpg,Test,Greenish
sputum_test_0061.jpg,Test,Purplish/Pinkish
sputum_test_0062.jpg,Test,Purplish/Pinkish
sputum_test_0063.jpg,Test,Greenish
sputum_test_0064.jpg,Test,Yellowish
sputum_test_0065.jpg,Test,Purplish/Pinkish
sputum_test_0066.jpg,Test,Yellowish
sputum_test_0067.jpg,Test,Purplish/Pinkish
sputum_test_0068.jpg,Test,Yellowish
sputum_test_0069.jpg,Test,Yellowish
sputum_test_0070.jpg,Test,Purplish/Pinkish
sputum_test_0071.jpg,Test,Purplish/Pinkish
sputum_test_0072.jpg,Test,Bluish
sputum_test_0073.jpg,Test,Yellowish
sputum_test_0074.jpg,Test,Yellowish
sputum_test_0075.jpg,Test,Yellowish
sputum_test_0076.jpg,Test,Yellowish
sputum_test_0077.jpg,Test,Yellowish
sputum_test_0078.jpg,Test,Yellowish
sputum_test_0079.jpg,Test,Yellowish
sputum_test_0080.png,Test,Greenish
sputum_test_0081.jpg,Test,Bluish
sputum_test_0082.jpg,Test,Purplish/Pinkish
sputum_test_0083.jpg,Test,Purplish/Pinkish
sputum_test_0084.jpg,Test,Purplish/Pinkish
sputum_test_0085.jpg,Test,Yellowish
sputum_test_0086.jpg,Test,Yellowish
sputum_test_0087.jpg,Test,Purplish/Pinkish
sputum_test_0088.jpg,Test,Bluish
sputum_test_0089.jpg,Test,Purplish/Pinkish
sputum_test_0090.jpg,Test,Yellowish
sputum_test_0091.jpg,Test,Yellowish
sputum_test_0092.jpg,Test,Bluish
sputum_test_0093.jpg,Test,Purplish/Pinkish
sputum_test_0094.jpg,Test,Purplish/Pinkish
sputum_test_0095.jpg,Test,Bluish
sputum_test_0096.jpg,Test,Yellowish
sputum_test_0097.jpg,Test,Yellowish
sputum_test_0098.jpg,Test,Yellowish
sputum_test_0099.jpg,Test,Purplish/Pinkish
sputum_test_0100.jpg,Test,Purplish/Pinkish
sputum_test_0101.jpg,Test,Purplish/Pinkish
sputum_test_0102.jpg,Test,Purplish/Pinkish
sputum_test_0103.jpg,Test,Purplish/Pinkish
sputum_test_0104.jpg,Test,Purplish/Pinkish
sputum_test_0105.jpg,Test,Yellowish
sputum_test_0106.jpg,Test,Yellowish
sputum_test_0107.jpg,Test,Purplish/Pinkish
sputum_test_0108.jpg,Test,Purplish/Pinkish
sputum_test_0109.jpg,Test,Purplish/Pinkish
sputum_test_0110.png,Test,Yellowish
sputum_test_0111.jpg,Test,Yellowish
sputum_test_0112.jpg,Test,Yellowish
sputum_test_0113.jpg,Test,Yellowish
sputum_test_0114.jpg,Test,Purplish/Pinkish
sputum_test_0115.jpg,Test,Purplish/Pinkish
sputum_test_0116.jpg,Test,Bluish
sputum_test_0117.jpg,Test,Purplish/Pinkish
sputum_test_0118.jpg,Test,Yellowish
sputum_test_0119.jpg,Test,Yellowish
sputum_test_0120.jpg,Test,Yellowish
sputum_test_0121.png,Test,Yellowish
sputum_test_0122.jpg,Test,Purplish/Pinkish
sputum_test_0123.jpg,Test,Yellowish
sputum_test_0124.jpg,Test,Bluish
sputum_test_0125.png,Test,Yellowish
sputum_test_0126.jpg,Test,Yellowish
sputum_test_0127.jpg,Test,Bluish
sputum_test_0128.jpg,Test,Purplish/Pinkish
sputum_test_0129.jpg,Test,Purplish/Pinkish
sputum_test_0130.jpg,Test,Yellowish
sputum_test_0131.jpg,Test,Purplish/Pinkish
sputum_test_0132.jpg,Test,Yellowish
sputum_test_0133.jpg,Test,Purplish/Pinkish
sputum_test_0134.jpg,Test,Purplish/Pinkish
sputum_test_0135.jpg,Test,Purplish/Pinkish
sputum_test_0136.jpg,Test,Purplish/Pinkish
sputum_test_0137.jpg,Test,Yellowish
sputum_test_0138.png,Test,Yellowish
sputum_test_0139.jpg,Test,Purplish/Pinkish
sputum_test_0140.jpg,Test,Yellowish
sputum_test_0141.jpg,Test,Greenish
sputum_test_0142.jpg,Test,Yellowish
sputum_test_0143.jpg,Test,Yellowish
sputum_test_0144.jpg,Test,Yellowish
sputum_test_0145.jpg,Test,Purplish/Pinkish
sputum_test_0146.jpg,Test,Purplish/Pinkish
sputum_test_0147.jpg,Test,Purplish/Pinkish
